CD_CVM,TICKER,DATE,PRICE
906,BBDC4,2015-10-08,6.988770961761475
906,BBDC4,2015-10-09,6.913837432861328
906,BBDC4,2015-10-13,6.536301136016846
906,BBDC4,2015-10-14,6.501716613769531
906,BBDC4,2015-10-15,6.478663444519043
906,BBDC4,2015-10-16,6.354738235473633
906,BBDC4,2015-10-19,6.346090316772461
906,BBDC4,2015-10-20,6.196228981018066
906,BBDC4,2015-10-21,6.204875946044922
906,BBDC4,2015-10-22,6.297095775604248
906,BBDC4,2015-10-23,6.210640907287598
906,BBDC4,2015-10-26,6.164525508880615
906,BBDC4,2015-10-27,6.190465927124023
906,BBDC4,2015-10-28,6.461369514465332
906,BBDC4,2015-10-29,6.063656806945801
906,BBDC4,2015-10-30,6.052129745483398
906,BBDC4,2015-11-03,6.372029781341553
906,BBDC4,2015-11-04,6.244816780090332
906,BBDC4,2015-11-05,6.414999961853027
906,BBDC4,2015-11-06,6.322700023651123
906,BBDC4,2015-11-09,6.181358814239502
906,BBDC4,2015-11-10,6.149633884429932
906,BBDC4,2015-11-11,6.299618244171143
906,BBDC4,2015-11-12,6.296735763549805
906,BBDC4,2015-11-13,6.204432964324951
906,BBDC4,2015-11-16,6.256351470947266
906,BBDC4,2015-11-17,6.489994049072266
906,BBDC4,2015-11-18,6.54191255569458
906,BBDC4,2015-11-19,6.749597072601318
906,BBDC4,2015-11-23,6.683252811431885
906,BBDC4,2015-11-24,6.637105464935303
906,BBDC4,2015-11-25,6.314042091369629
906,BBDC4,2015-11-26,6.4524970054626465
906,BBDC4,2015-11-27,6.215977191925049
906,BBDC4,2015-11-30,6.091946125030518
906,BBDC4,2015-12-01,6.057328224182129
906,BBDC4,2015-12-02,6.054145812988281
906,BBDC4,2015-12-03,6.3197526931762695
906,BBDC4,2015-12-04,6.23314094543457
906,BBDC4,2015-12-07,6.169627666473389
906,BBDC4,2015-12-08,6.033939361572266
906,BBDC4,2015-12-09,6.337076663970947
906,BBDC4,2015-12-10,6.062804222106934
906,BBDC4,2015-12-11,6.0108418464660645
906,BBDC4,2015-12-14,5.904019355773926
906,BBDC4,2015-12-15,5.996405601501465
906,BBDC4,2015-12-16,6.048372745513916
906,BBDC4,2015-12-17,6.179078102111816
906,BBDC4,2015-12-18,5.911335468292236
906,BBDC4,2015-12-21,5.739861488342285
906,BBDC4,2015-12-22,5.7910027503967285
906,BBDC4,2015-12-23,5.836128234863281
906,BBDC4,2015-12-28,5.893286228179932
906,BBDC4,2015-12-29,5.92336893081665
906,BBDC4,2015-12-30,5.800030708312988
906,BBDC4,2016-01-04,5.715795516967773
906,BBDC4,2016-01-05,5.736570835113525
906,BBDC4,2016-01-06,5.655261039733887
906,BBDC4,2016-01-07,5.540831565856934
906,BBDC4,2016-01-08,5.432424545288086
906,BBDC4,2016-01-11,5.278846263885498
906,BBDC4,2016-01-12,5.2487311363220215
906,BBDC4,2016-01-13,5.173449516296387
906,BBDC4,2016-01-14,5.330040454864502
906,BBDC4,2016-01-15,5.194528579711914
906,BBDC4,2016-01-18,5.149358749389648
906,BBDC4,2016-01-19,5.185493469238281
906,BBDC4,2016-01-20,5.197537422180176
906,BBDC4,2016-01-21,5.122256278991699
906,BBDC4,2016-01-22,5.227654933929443
906,BBDC4,2016-01-26,5.16742467880249
906,BBDC4,2016-01-27,5.230665683746338
906,BBDC4,2016-01-28,5.239696025848389
906,BBDC4,2016-01-29,5.465547561645508
906,BBDC4,2016-02-01,5.607080459594727
906,BBDC4,2016-02-02,5.380692958831787
906,BBDC4,2016-02-03,5.63992977142334
906,BBDC4,2016-02-04,5.947394847869873
906,BBDC4,2016-02-05,5.887110710144043
906,BBDC4,2016-02-10,5.953423500061035
906,BBDC4,2016-02-11,5.799692630767822
906,BBDC4,2016-02-12,5.817779064178467
906,BBDC4,2016-02-15,5.817779064178467
906,BBDC4,2016-02-16,6.025773525238037
906,BBDC4,2016-02-17,6.092086315155029
906,BBDC4,2016-02-18,5.9684977531433105
906,BBDC4,2016-02-19,5.992611408233643
906,BBDC4,2016-02-22,6.306112766265869
906,BBDC4,2016-02-23,6.245822906494141
906,BBDC4,2016-02-24,6.233768463134766
906,BBDC4,2016-02-25,6.2156782150268555
906,BBDC4,2016-02-26,6.233768463134766
906,BBDC4,2016-02-29,6.432714462280273
906,BBDC4,2016-03-01,6.613581657409668
906,BBDC4,2016-03-02,6.758081436157227
906,BBDC4,2016-03-03,7.361489772796631
906,BBDC4,2016-03-04,8.121770858764648
906,BBDC4,2016-03-07,7.892481803894043
906,BBDC4,2016-03-08,7.931701183319092
906,BBDC4,2016-03-09,7.572679042816162
906,BBDC4,2016-03-10,7.798952102661133
906,BBDC4,2016-03-11,8.076519012451172
906,BBDC4,2016-03-14,8.025225639343262
906,BBDC4,2016-03-15,7.602848529815674
906,BBDC4,2016-03-16,7.433888912200928
906,BBDC4,2016-03-17,8.402356147766113
906,BBDC4,2016-03-18,8.29072380065918
906,BBDC4,2016-03-21,8.429506301879883
906,BBDC4,2016-03-22,8.342009544372559
906,BBDC4,2016-03-23,8.070477485656738
906,BBDC4,2016-03-24,7.922647476196289
906,BBDC4,2016-03-28,8.308823585510254
906,BBDC4,2016-03-29,8.453639030456543
906,BBDC4,2016-03-30,8.46571159362793
906,BBDC4,2016-03-31,8.164009094238281
906,BBDC4,2016-04-01,8.326929092407227
906,BBDC4,2016-04-04,7.988478660583496
906,BBDC4,2016-04-05,8.024714469909668
906,BBDC4,2016-04-06,7.8133769035339355
906,BBDC4,2016-04-07,7.873753070831299
906,BBDC4,2016-04-08,8.275297164916992
906,BBDC4,2016-04-11,8.41417121887207
906,BBDC4,2016-04-12,8.80966854095459
906,BBDC4,2016-04-13,9.690638542175293
906,BBDC4,2016-04-14,8.664754867553711
906,BBDC4,2016-04-15,8.70400333404541
906,BBDC4,2016-04-18,8.654489517211914
906,BBDC4,2016-04-19,8.67441463470459
906,BBDC4,2016-04-20,8.667779922485352
906,BBDC4,2016-04-22,8.485119819641113
906,BBDC4,2016-04-25,8.289180755615234
906,BBDC4,2016-04-26,8.588068008422852
906,BBDC4,2016-04-27,8.890279769897461
906,BBDC4,2016-04-28,8.707625389099121
906,BBDC4,2016-04-29,8.601351737976074
906,BBDC4,2016-05-02,8.431983947753906
906,BBDC4,2016-05-03,8.25550365447998
906,BBDC4,2016-05-04,8.607786178588867
906,BBDC4,2016-05-05,8.39176082611084
906,BBDC4,2016-05-06,8.431645393371582
906,BBDC4,2016-05-09,8.484820365905762
906,BBDC4,2016-05-10,8.8503999710083
906,BBDC4,2016-05-11,8.936811447143555
906,BBDC4,2016-05-12,9.12956428527832
906,BBDC4,2016-05-13,8.760665893554688
906,BBDC4,2016-05-16,8.607786178588867
906,BBDC4,2016-05-17,8.328617095947266
906,BBDC4,2016-05-18,8.365175247192383
906,BBDC4,2016-05-19,8.192351341247559
906,BBDC4,2016-05-20,8.10261344909668
906,BBDC4,2016-05-23,8.125885009765625
906,BBDC4,2016-05-24,8.149145126342773
906,BBDC4,2016-05-25,8.115911483764648
906,BBDC4,2016-05-27,7.99959135055542
906,BBDC4,2016-05-30,7.976326942443848
906,BBDC4,2016-05-31,7.577509880065918
906,BBDC4,2016-06-01,7.7170915603637695
906,BBDC4,2016-06-02,7.966217517852783
906,BBDC4,2016-06-03,8.006133079528809
906,BBDC4,2016-06-06,7.959570407867432
906,BBDC4,2016-06-07,8.062679290771484
906,BBDC4,2016-06-08,8.315468788146973
906,BBDC4,2016-06-09,8.328775405883789
906,BBDC4,2016-06-10,7.996151924133301
906,BBDC4,2016-06-13,8.129204750061035
906,BBDC4,2016-06-14,7.969547748565674
906,BBDC4,2016-06-15,7.982851028442383
906,BBDC4,2016-06-16,8.102593421936035
906,BBDC4,2016-06-17,8.052703857421875
906,BBDC4,2016-06-20,8.185750961303711
906,BBDC4,2016-06-21,8.282208442687988
906,BBDC4,2016-06-22,8.265579223632812
906,BBDC4,2016-06-23,8.53699779510498
906,BBDC4,2016-06-24,8.325839042663574
906,BBDC4,2016-06-27,7.99736213684082
906,BBDC4,2016-06-28,8.195113182067871
906,BBDC4,2016-06-29,8.392870903015137
906,BBDC4,2016-06-30,8.439800262451172
906,BBDC4,2016-07-01,8.58726978302002
906,BBDC4,2016-07-04,8.623830795288086
906,BBDC4,2016-07-05,8.62047290802002
906,BBDC4,2016-07-06,8.62047290802002
906,BBDC4,2016-07-07,8.654014587402344
906,BBDC4,2016-07-08,8.892168998718262
906,BBDC4,2016-07-11,8.992798805236816
906,BBDC4,2016-07-12,8.918999671936035
906,BBDC4,2016-07-13,9.116901397705078
906,BBDC4,2016-07-14,9.492583274841309
906,BBDC4,2016-07-15,9.492583274841309
906,BBDC4,2016-07-18,9.690484046936035
906,BBDC4,2016-07-19,9.653590202331543
906,BBDC4,2016-07-20,9.737442970275879
906,BBDC4,2016-07-21,9.663651466369629
906,BBDC4,2016-07-22,9.727381706237793
906,BBDC4,2016-07-25,9.69719409942627
906,BBDC4,2016-07-26,9.620044708251953
906,BBDC4,2016-07-27,9.653590202331543
906,BBDC4,2016-07-28,9.224236488342285
906,BBDC4,2016-07-29,9.51270866394043
906,BBDC4,2016-08-01,9.526130676269531
906,BBDC4,2016-08-02,9.40830135345459
906,BBDC4,2016-08-03,9.62647819519043
906,BBDC4,2016-08-04,9.73052978515625
906,BBDC4,2016-08-05,9.790946960449219
906,BBDC4,2016-08-08,9.693605422973633
906,BBDC4,2016-08-09,9.643259048461914
906,BBDC4,2016-08-10,9.50564193725586
906,BBDC4,2016-08-11,9.787592887878418
906,BBDC4,2016-08-12,9.801015853881836
906,BBDC4,2016-08-15,9.945345878601074
906,BBDC4,2016-08-16,9.794300079345703
906,BBDC4,2016-08-17,9.905072212219238
906,BBDC4,2016-08-18,9.931918144226074
906,BBDC4,2016-08-19,9.874857902526855
906,BBDC4,2016-08-22,9.60969352722168
906,BBDC4,2016-08-23,9.50564193725586
906,BBDC4,2016-08-24,9.438507080078125
906,BBDC4,2016-08-25,9.48214340209961
906,BBDC4,2016-08-26,9.613051414489746
906,BBDC4,2016-08-29,9.787592887878418
906,BBDC4,2016-08-30,9.817800521850586
906,BBDC4,2016-08-31,9.754023551940918
906,BBDC4,2016-09-01,9.656678199768066
906,BBDC4,2016-09-02,9.938474655151367
906,BBDC4,2016-09-05,9.972060203552246
906,BBDC4,2016-09-06,10.076183319091797
906,BBDC4,2016-09-08,10.210531234741211
906,BBDC4,2016-09-09,9.646262168884277
906,BBDC4,2016-09-12,9.67985725402832
906,BBDC4,2016-09-13,9.276806831359863
906,BBDC4,2016-09-14,9.354055404663086
906,BBDC4,2016-09-15,9.60931396484375
906,BBDC4,2016-09-16,9.43466567993164
906,BBDC4,2016-09-19,9.485041618347168
906,BBDC4,2016-09-20,9.589166641235352
906,BBDC4,2016-09-21,9.777256965637207
906,BBDC4,2016-09-22,9.965341567993164
906,BBDC4,2016-09-23,9.985493659973145
906,BBDC4,2016-09-26,9.861222267150879
906,BBDC4,2016-09-27,10.066109657287598
906,BBDC4,2016-09-28,10.126559257507324
906,BBDC4,2016-09-29,9.958625793457031
906,BBDC4,2016-09-30,9.965341567993164
906,BBDC4,2016-10-03,10.222089767456055
906,BBDC4,2016-10-04,10.369385719299316
906,BBDC4,2016-10-05,10.451786041259766
906,BBDC4,2016-10-06,10.451786041259766
906,BBDC4,2016-10-07,10.599431037902832
906,BBDC4,2016-10-10,10.596001625061035
906,BBDC4,2016-10-11,10.5582275390625
906,BBDC4,2016-10-13,10.571962356567383
906,BBDC4,2016-10-14,10.657805442810059
906,BBDC4,2016-10-17,10.870687484741211
906,BBDC4,2016-10-18,11.135071754455566
906,BBDC4,2016-10-19,11.056097984313965
906,BBDC4,2016-10-20,11.217473983764648
906,BBDC4,2016-10-21,11.111030578613281
906,BBDC4,2016-10-24,11.004592895507812
906,BBDC4,2016-10-25,10.953096389770508
906,BBDC4,2016-10-26,10.908453941345215
906,BBDC4,2016-10-27,11.090431213378906
906,BBDC4,2016-10-28,11.131637573242188
906,BBDC4,2016-10-31,11.481858253479004
906,BBDC4,2016-11-01,11.145374298095703
906,BBDC4,2016-11-03,10.880483627319336
906,BBDC4,2016-11-04,10.880483627319336
906,BBDC4,2016-11-07,11.25839900970459
906,BBDC4,2016-11-08,11.251523971557617
906,BBDC4,2016-11-09,10.94232177734375
906,BBDC4,2016-11-10,9.966612815856934
906,BBDC4,2016-11-11,9.983797073364258
906,BBDC4,2016-11-14,10.055939674377441
906,BBDC4,2016-11-16,10.207099914550781
906,BBDC4,2016-11-17,9.88759708404541
906,BBDC4,2016-11-18,10.059375762939453
906,BBDC4,2016-11-21,10.117776870727539
906,BBDC4,2016-11-22,10.186493873596191
906,BBDC4,2016-11-23,10.231155395507812
906,BBDC4,2016-11-24,10.134956359863281
906,BBDC4,2016-11-25,10.183055877685547
906,BBDC4,2016-11-28,10.31017017364502
906,BBDC4,2016-11-29,9.983797073364258
906,BBDC4,2016-11-30,10.22084903717041
906,BBDC4,2016-12-01,9.650545120239258
906,BBDC4,2016-12-02,9.804890632629395
906,BBDC4,2016-12-05,9.753327369689941
906,BBDC4,2016-12-06,9.96303939819336
906,BBDC4,2016-12-07,9.901154518127441
906,BBDC4,2016-12-08,9.798025131225586
906,BBDC4,2016-12-09,9.928657531738281
906,BBDC4,2016-12-12,9.516111373901367
906,BBDC4,2016-12-13,9.553927421569824
906,BBDC4,2016-12-14,9.440478324890137
906,BBDC4,2016-12-15,9.471413612365723
906,BBDC4,2016-12-16,9.41985034942627
906,BBDC4,2016-12-19,9.21357536315918
906,BBDC4,2016-12-20,9.41297435760498
906,BBDC4,2016-12-21,9.333902359008789
906,BBDC4,2016-12-22,9.293045043945312
906,BBDC4,2016-12-23,9.487592697143555
906,BBDC4,2016-12-26,9.661290168762207
906,BBDC4,2016-12-27,9.567492485046387
906,BBDC4,2016-12-28,9.911417961120605
906,BBDC4,2016-12-29,10.074702262878418
906,BBDC4,2017-01-02,10.005223274230957
906,BBDC4,2017-01-03,10.428977966308594
906,BBDC4,2017-01-04,10.36292552947998
906,BBDC4,2017-01-05,10.477643013000488
906,BBDC4,2017-01-06,10.543697357177734
906,BBDC4,2017-01-09,10.557600975036621
906,BBDC4,2017-01-10,10.557600975036621
906,BBDC4,2017-01-11,10.637557983398438
906,BBDC4,2017-01-12,10.887852668762207
906,BBDC4,2017-01-13,10.800942420959473
906,BBDC4,2017-01-16,10.821799278259277
906,BBDC4,2017-01-17,11.131196975708008
906,BBDC4,2017-01-18,11.019952774047852
906,BBDC4,2017-01-19,11.009519577026367
906,BBDC4,2017-01-20,10.957378387451172
906,BBDC4,2017-01-23,11.207674980163574
906,BBDC4,2017-01-24,11.165955543518066
906,BBDC4,2017-01-26,11.416254043579102
906,BBDC4,2017-01-27,11.451022148132324
906,BBDC4,2017-01-30,11.249387741088867
906,BBDC4,2017-01-31,11.367587089538574
906,BBDC4,2017-02-01,11.273723602294922
906,BBDC4,2017-02-02,10.852484703063965
906,BBDC4,2017-02-03,11.116840362548828
906,BBDC4,2017-02-06,10.887272834777832
906,BBDC4,2017-02-07,10.869880676269531
906,BBDC4,2017-02-08,11.071625709533691
906,BBDC4,2017-02-09,11.137711524963379
906,BBDC4,2017-02-10,11.304672241210938
906,BBDC4,2017-02-13,11.335978507995605
906,BBDC4,2017-02-14,11.266404151916504
906,BBDC4,2017-02-15,11.509891510009766
906,BBDC4,2017-02-16,11.471632957458496
906,BBDC4,2017-02-17,11.447282791137695
906,BBDC4,2017-02-20,11.49250602722168
906,BBDC4,2017-02-21,11.81598949432373
906,BBDC4,2017-02-22,11.892518997192383
906,BBDC4,2017-02-23,11.711647987365723
906,BBDC4,2017-02-24,11.62468147277832
906,BBDC4,2017-03-01,11.5203275680542
906,BBDC4,2017-03-02,11.485172271728516
906,BBDC4,2017-03-03,11.756643295288086
906,BBDC4,2017-03-06,11.641788482666016
906,BBDC4,2017-03-07,11.485172271728516
906,BBDC4,2017-03-08,11.290275573730469
906,BBDC4,2017-03-09,11.189340591430664
906,BBDC4,2017-03-10,11.126687049865723
906,BBDC4,2017-03-13,11.265913009643555
906,BBDC4,2017-03-14,11.171939849853516
906,BBDC4,2017-03-15,11.370319366455078
906,BBDC4,2017-03-16,11.318108558654785
906,BBDC4,2017-03-17,10.970077514648438
